ts,city,station,event,bracket,lo,hi,nbm_high,nbm_sigma,nbm_p,k_yes_bid,k_yes_ask,k_mid,actual_high,settled,nbm_cycle,entry_prob,fee,edge,signal,outcome,pnl
2026-06-20T17:46:30.052551,CHI,KMDW,KXHIGHCHI-26JUN21,77° or above,77,,74,3,0.2023,2,4,3.0,72,no,17,0.0400,0.0027,0.1623,1,0,-0.0427
2026-06-20T17:46:30.052551,MIA,KMIA,KXHIGHMIA-26JUN21,87° or below,,87,93,2,0.003,,1,,94,no,17,0.0100,0.0007,-0.0070,0,0,-0.0107
2026-06-20T17:46:30.052551,MIA,KMIA,KXHIGHMIA-26JUN21,88° to 89°,88,89,93,2,0.0371,,1,,94,no,17,0.0100,0.0007,0.0271,1,0,-0.0107
2026-06-20T17:46:30.052551,MIA,KMIA,KXHIGHMIA-26JUN21,90° to 91°,90,91,93,2,0.1866,7,8,7.5,94,no,17,0.0800,0.0052,0.1066,1,0,-0.0852
2026-06-20T17:46:30.052551,MIA,KMIA,KXHIGHMIA-26JUN21,92° to 93°,92,93,93,2,0.3721,34,35,34.5,94,no,17,0.3500,0.0159,0.0221,1,0,-0.3659
2026-06-20T17:46:30.052551,MIA,KMIA,KXHIGHMIA-26JUN21,94° to 95°,94,95,93,2,0.2956,44,47,45.5,94,yes,17,0.4700,0.0174,-0.1744,0,1,0.5126
2026-06-20T17:46:30.052551,MIA,KMIA,KXHIGHMIA-26JUN21,96° or above,96,,93,2,0.1056,10,11,10.5,94,no,17,0.1100,0.0069,-0.0044,0,0,-0.1169
2026-06-20T17:46:30.052551,AUS,KAUS,KXHIGHAUS-26JUN21,91° or below,,91,92,3,0.4338,58,59,58.5,93,no,17,0.5900,0.0169,-0.1562,0,0,-0.6069
2026-06-20T17:46:30.052551,AUS,KAUS,KXHIGHAUS-26JUN21,92° to 93°,92,93,92,3,0.2576,29,30,29.5,93,yes,17,0.3000,0.0147,-0.0424,0,1,0.6853
2026-06-20T17:46:30.052551,AUS,KAUS,KXHIGHAUS-26JUN21,94° to 95°,94,95,92,3,0.1869,10,11,10.5,93,no,17,0.1100,0.0069,0.0769,1,0,-0.1169
2026-06-20T17:46:30.052551,AUS,KAUS,KXHIGHAUS-26JUN21,96° to 97°,96,97,92,3,0.0883,2,4,3.0,93,no,17,0.0400,0.0027,0.0483,1,0,-0.0427
2026-06-20T17:46:30.052551,AUS,KAUS,KXHIGHAUS-26JUN21,98° to 99°,98,99,92,3,0.0272,,2,,93,no,17,0.0200,0.0014,0.0072,1,0,-0.0214
2026-06-20T17:46:30.052551,AUS,KAUS,KXHIGHAUS-26JUN21,100° or above,100,,92,3,0.0062,,2,,93,no,17,0.0200,0.0014,-0.0138,0,0,-0.0214
2026-06-20T17:46:30.052551,LAX,KLAX,KXHIGHLAX-26JUN21,66° or below,,66,69,1,0.0062,,1,,71,no,17,0.0100,0.0007,-0.0038,0,0,-0.0107
2026-06-20T17:46:30.052551,LAX,KLAX,KXHIGHLAX-26JUN21,67° to 68°,67,68,69,1,0.3023,3,4,3.5,71,no,17,0.0400,0.0027,0.2623,1,0,-0.0427
2026-06-20T17:46:30.052551,LAX,KLAX,KXHIGHLAX-26JUN21,69° to 70°,69,70,69,1,0.6247,43,44,43.5,71,no,17,0.4400,0.0172,0.1847,1,0,-0.4572
2026-06-20T17:46:30.052551,LAX,KLAX,KXHIGHLAX-26JUN21,71° to 72°,71,72,69,1,0.0666,46,47,46.5,71,yes,17,0.4700,0.0174,-0.4034,0,1,0.5126
2026-06-20T17:46:30.052551,LAX,KLAX,KXHIGHLAX-26JUN21,73° to 74°,73,74,69,1,0.0002,6,7,6.5,71,no,17,0.0700,0.0046,-0.0698,0,0,-0.0746
2026-06-20T17:46:30.052551,LAX,KLAX,KXHIGHLAX-26JUN21,75° or above,75,,69,1,0.0,1,2,1.5,71,no,17,0.0200,0.0014,-0.0200,0,0,-0.0214
2026-06-20T17:46:30.052551,PHX,KPHX,KXHIGHTPHX-26JUN21,102° or below,,102,106,2,0.0401,,4,,106,no,17,0.0400,0.0027,0.0001,0,0,-0.0427
2026-06-20T17:46:30.052551,PHX,KPHX,KXHIGHTPHX-26JUN21,103° to 104°,103,104,106,2,0.1866,2,3,2.5,106,no,17,0.0300,0.0020,0.1566,1,0,-0.0320
2026-06-20T17:46:30.052551,PHX,KPHX,KXHIGHTPHX-26JUN21,105° to 106°,105,106,106,2,0.3721,45,46,45.5,106,yes,17,0.4600,0.0174,-0.0879,0,1,0.5226
2026-06-20T17:46:30.052551,PHX,KPHX,KXHIGHTPHX-26JUN21,107° to 108°,107,108,106,2,0.2956,47,48,47.5,106,no,17,0.4800,0.0175,-0.1844,0,0,-0.4975
2026-06-20T17:46:30.052551,PHX,KPHX,KXHIGHTPHX-26JUN21,109° to 110°,109,110,106,2,0.0934,1,2,1.5,106,no,17,0.0200,0.0014,0.0734,1,0,-0.0214
2026-06-20T17:46:30.052551,PHX,KPHX,KXHIGHTPHX-26JUN21,111° or above,111,,106,2,0.0122,1,4,2.5,106,no,17,0.0400,0.0027,-0.0278,0,0,-0.0427
2026-06-20T17:46:30.052551,DAL,KDFW,KXHIGHTDAL-26JUN21,92° or below,,92,95,2,0.1056,18,19,18.5,92,yes,17,0.1900,0.0108,-0.0844,0,1,0.7992
2026-06-20T17:46:30.052551,DAL,KDFW,KXHIGHTDAL-26JUN21,93° to 94°,93,94,95,2,0.2956,47,48,47.5,92,no,17,0.4800,0.0175,-0.1844,0,0,-0.4975
2026-06-20T17:46:30.052551,DAL,KDFW,KXHIGHTDAL-26JUN21,95° to 96°,95,96,95,2,0.3721,28,29,28.5,92,no,17,0.2900,0.0144,0.0821,1,0,-0.3044
2026-06-20T17:46:30.052551,DAL,KDFW,KXHIGHTDAL-26JUN21,97° to 98°,97,98,95,2,0.1866,2,4,3.0,92,no,17,0.0400,0.0027,0.1466,1,0,-0.0427
2026-06-20T17:46:30.052551,DAL,KDFW,KXHIGHTDAL-26JUN21,99° to 100°,99,100,95,2,0.0371,,2,,92,no,17,0.0200,0.0014,0.0171,1,0,-0.0214
2026-06-20T17:46:30.052551,DAL,KDFW,KXHIGHTDAL-26JUN21,101° or above,101,,95,2,0.003,,2,,92,no,17,0.0200,0.0014,-0.0170,0,0,-0.0214
2026-06-20T17:46:30.052551,BOS,KBOS,KXHIGHTBOS-26JUN21,77° or below,,77,82,3,0.0668,4,5,4.5,83,no,17,0.0500,0.0033,0.0168,1,0,-0.0533
2026-06-20T17:46:30.052551,BOS,KBOS,KXHIGHTBOS-26JUN21,78° to 79°,78,79,82,3,0.1355,12,15,13.5,83,no,17,0.1500,0.0089,-0.0145,0,0,-0.1589
2026-06-20T17:46:30.052551,BOS,KBOS,KXHIGHTBOS-26JUN21,80° to 81°,80,81,82,3,0.2315,30,31,30.5,83,no,17,0.3100,0.0150,-0.0785,0,0,-0.3250
2026-06-20T17:46:30.052551,BOS,KBOS,KXHIGHTBOS-26JUN21,82° to 83°,82,83,82,3,0.2576,36,37,36.5,83,yes,17,0.3700,0.0163,-0.1124,0,1,0.6137
2026-06-20T17:46:30.052551,BOS,KBOS,KXHIGHTBOS-26JUN21,84° to 85°,84,85,82,3,0.1869,10,11,10.5,83,no,17,0.1100,0.0069,0.0769,1,0,-0.1169
2026-06-20T17:46:30.052551,BOS,KBOS,KXHIGHTBOS-26JUN21,86° or above,86,,82,3,0.1217,3,5,4.0,83,no,17,0.0500,0.0033,0.0717,1,0,-0.0533
2026-06-21T17:51:47.130927,NYC,KNYC,KXHIGHNY-26JUN22,71° or below,,71,77,3,0.0334,3,5,4.0,73,no,17,0.0500,0.0033,-0.0166,0,0,-0.0533
2026-06-21T17:51:47.130927,NYC,KNYC,KXHIGHNY-26JUN22,72° to 73°,72,73,77,3,0.0883,19,20,19.5,73,yes,17,0.2000,0.0112,-0.1117,0,1,0.7888
2026-06-21T17:51:47.130927,NYC,KNYC,KXHIGHNY-26JUN22,74° to 75°,74,75,77,3,0.1869,30,31,30.5,73,no,17,0.3100,0.0150,-0.1231,0,0,-0.3250
2026-06-21T17:51:47.130927,NYC,KNYC,KXHIGHNY-26JUN22,76° to 77°,76,77,77,3,0.2576,37,38,37.5,73,no,17,0.3800,0.0165,-0.1224,0,0,-0.3965
2026-06-21T17:51:47.130927,NYC,KNYC,KXHIGHNY-26JUN22,78° to 79°,78,79,77,3,0.2315,9,11,10.0,73,no,17,0.1100,0.0069,0.1215,1,0,-0.1169
2026-06-21T17:51:47.130927,NYC,KNYC,KXHIGHNY-26JUN22,80° or above,80,,77,3,0.2023,2,3,2.5,73,no,17,0.0300,0.0020,0.1723,1,0,-0.0320
2026-06-21T17:51:47.130927,CHI,KMDW,KXHIGHCHI-26JUN22,67° or below,,67,71,3,0.1217,2,3,2.5,73,no,17,0.0300,0.0020,0.0917,1,0,-0.0320
2026-06-21T17:51:47.130927,CHI,KMDW,KXHIGHCHI-26JUN22,68° to 69°,68,69,71,3,0.1869,20,21,20.5,73,no,17,0.2100,0.0116,-0.0231,0,0,-0.2216
2026-06-21T17:51:47.130927,CHI,KMDW,KXHIGHCHI-26JUN22,70° to 71°,70,71,71,3,0.2576,42,43,42.5,73,no,17,0.4300,0.0172,-0.1724,0,0,-0.4472
2026-06-21T17:51:47.130927,CHI,KMDW,KXHIGHCHI-26JUN22,72° to 73°,72,73,71,3,0.2315,23,24,23.5,73,yes,17,0.2400,0.0128,-0.0085,0,1,0.7472
2026-06-21T17:51:47.130927,CHI,KMDW,KXHIGHCHI-26JUN22,74° to 75°,74,75,71,3,0.1355,8,10,9.0,73,no,17,0.1000,0.0063,0.0355,1,0,-0.1063
2026-06-21T17:51:47.130927,CHI,KMDW,KXHIGHCHI-26JUN22,76° or above,76,,71,3,0.0668,1,3,2.0,73,no,17,0.0300,0.0020,0.0368,1,0,-0.0320
2026-06-21T17:51:47.130927,MIA,KMIA,KXHIGHMIA-26JUN22,88° or below,,88,93,2,0.0122,1,2,1.5,93,no,17,0.0200,0.0014,-0.0078,0,0,-0.0214
2026-06-21T17:51:47.130927,MIA,KMIA,KXHIGHMIA-26JUN22,89° to 90°,89,90,93,2,0.0934,3,5,4.0,93,no,17,0.0500,0.0033,0.0434,1,0,-0.0533
2026-06-21T17:51:47.130927,MIA,KMIA,KXHIGHMIA-26JUN22,91° to 92°,91,92,93,2,0.2956,22,27,24.5,93,no,17,0.2700,0.0138,0.0256,1,0,-0.2838
2026-06-21T17:51:47.130927,MIA,KMIA,KXHIGHMIA-26JUN22,93° to 94°,93,94,93,2,0.3721,52,53,52.5,93,yes,17,0.5300,0.0174,-0.1579,0,1,0.4526
2026-06-21T17:51:47.130927,MIA,KMIA,KXHIGHMIA-26JUN22,95° to 96°,95,96,93,2,0.1866,18,19,18.5,93,no,17,0.1900,0.0108,-0.0034,0,0,-0.2008
2026-06-21T17:51:47.130927,MIA,KMIA,KXHIGHMIA-26JUN22,97° or above,97,,93,2,0.0401,3,4,3.5,93,no,17,0.0400,0.0027,0.0001,0,0,-0.0427
2026-06-21T17:51:47.130927,AUS,KAUS,KXHIGHAUS-26JUN22,92° or below,,92,94,2,0.2266,15,18,16.5,94,no,17,0.1800,0.0103,0.0466,1,0,-0.1903
2026-06-21T17:51:47.130927,AUS,KAUS,KXHIGHAUS-26JUN22,93° to 94°,93,94,94,2,0.3721,47,48,47.5,94,yes,17,0.4800,0.0175,-0.1079,0,1,0.5025
2026-06-21T17:51:47.130927,AUS,KAUS,KXHIGHAUS-26JUN22,95° to 96°,95,96,94,2,0.2956,29,30,29.5,94,no,17,0.3000,0.0147,-0.0044,0,0,-0.3147
2026-06-21T17:51:47.130927,AUS,KAUS,KXHIGHAUS-26JUN22,97° to 98°,97,98,94,2,0.0934,4,5,4.5,94,no,17,0.0500,0.0033,0.0434,1,0,-0.0533
2026-06-21T17:51:47.130927,AUS,KAUS,KXHIGHAUS-26JUN22,99° to 100°,99,100,94,2,0.0116,1,2,1.5,94,no,17,0.0200,0.0014,-0.0084,0,0,-0.0214
2026-06-21T17:51:47.130927,AUS,KAUS,KXHIGHAUS-26JUN22,101° or above,101,,94,2,0.0006,2,3,2.5,94,no,17,0.0300,0.0020,-0.0294,0,0,-0.0320
2026-06-21T17:51:47.130927,LAX,KLAX,KXHIGHLAX-26JUN22,67° or below,,67,71,1,0.0002,,1,,72,no,17,0.0100,0.0007,-0.0098,0,0,-0.0107
2026-06-21T17:51:47.130927,LAX,KLAX,KXHIGHLAX-26JUN22,68° to 69°,68,69,71,1,0.0666,3,4,3.5,72,no,17,0.0400,0.0027,0.0266,1,0,-0.0427
2026-06-21T17:51:47.130927,LAX,KLAX,KXHIGHLAX-26JUN22,70° to 71°,70,71,71,1,0.6247,50,51,50.5,72,no,17,0.5100,0.0175,0.1147,1,0,-0.5275
2026-06-21T17:51:47.130927,LAX,KLAX,KXHIGHLAX-26JUN22,72° to 73°,72,73,71,1,0.3023,40,42,41.0,72,yes,17,0.4200,0.0171,-0.1177,0,1,0.5629
2026-06-21T17:51:47.130927,LAX,KLAX,KXHIGHLAX-26JUN22,74° to 75°,74,75,71,1,0.0062,4,5,4.5,72,no,17,0.0500,0.0033,-0.0438,0,0,-0.0533
2026-06-21T17:51:47.130927,LAX,KLAX,KXHIGHLAX-26JUN22,76° or above,76,,71,1,0.0,2,3,2.5,72,no,17,0.0300,0.0020,-0.0300,0,0,-0.0320
2026-06-21T17:51:47.130927,PHX,KPHX,KXHIGHTPHX-26JUN22,105° or below,,105,109,2,0.0401,1,2,1.5,109,no,17,0.0200,0.0014,0.0201,1,0,-0.0214
2026-06-21T17:51:47.130927,PHX,KPHX,KXHIGHTPHX-26JUN22,106° to 107°,106,107,109,2,0.1866,2,4,3.0,109,no,17,0.0400,0.0027,0.1466,1,0,-0.0427
2026-06-21T17:51:47.130927,PHX,KPHX,KXHIGHTPHX-26JUN22,108° to 109°,108,109,109,2,0.3721,41,42,41.5,109,yes,17,0.4200,0.0171,-0.0479,0,1,0.5629
2026-06-21T17:51:47.130927,PHX,KPHX,KXHIGHTPHX-26JUN22,110° to 111°,110,111,109,2,0.2956,46,47,46.5,109,no,17,0.4700,0.0174,-0.1744,0,0,-0.4874
2026-06-21T17:51:47.130927,PHX,KPHX,KXHIGHTPHX-26JUN22,112° to 113°,112,113,109,2,0.0934,1,3,2.0,109,no,17,0.0300,0.0020,0.0634,1,0,-0.0320
2026-06-21T17:51:47.130927,PHX,KPHX,KXHIGHTPHX-26JUN22,114° or above,114,,109,2,0.0122,,1,,109,no,17,0.0100,0.0007,0.0022,1,0,-0.0107
2026-06-21T17:51:47.130927,DAL,KDFW,KXHIGHTDAL-26JUN22,93° or below,,93,96,2,0.1056,32,33,32.5,97,no,17,0.3300,0.0155,-0.2244,0,0,-0.3455
